frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,centroid_x,centroid_y,hip_center_x,hip_center_y,stance_width,dx,dy,distance,speed,speed_px_per_sec,centroid_x_smooth,centroid_y_smooth,rolling_speed_mean,rolling_speed_std,speed_smoothed,acceleration,cumulative_distance,path_length,straight_distance,path_efficiency,direction_code,direction_BACKWARD,direction_FORWARD,direction_LEFT,direction_RIGHT,direction_STILL,direction_change,trajectory_angle,movement_range_x,movement_range_y,court_zone,stability_index,recovery_distance,recovery_time
712,0.1611168384552002,0.8282585740089417,0.1969339996576309,0.7992236614227295,0.2372356802225113,0.8589303493499756,0.2436729669570922,0.8374608159065247,0.2965137064456939,0.8748767375946045,0.2991500496864319,0.8441896438598633,0.3483918905258178,0.8787872195243835,0.3525046110153198,0.8283804059028625,0.379032552242279,0.8845883011817932,0.3781695365905761,0.8306176662445068,0.28927218317985537,0.8465313374996185,0.24045432358980173,0.8481955826282501,0.05057431491675912,-0.0021281599998473344,0.0004575490951538308,0.0021767903342826325,0.0021767903342826325,246.95858404411877,0.28793219864368436,0.8463276410102845,0.00453691341387317,0.007722419997431095,0.00453691341387317,-0.016114821232298154,2.736570446111875,2.736570446111875,0.04964960033977876,0.018143000999780955,3,0,0,1,0,0,0,167.86625633909202,0.020114324986934662,0.006099027395248369,6,0.9867712267412097,0.24546148119772837,2
713,0.1444694250822067,0.8300795555114746,0.1792013943195343,0.8002747297286987,0.2253580242395401,0.8590841293334961,0.2308388650417328,0.8382622003555298,0.2873941957950592,0.8734902143478394,0.2862573564052582,0.8465527892112732,0.3423983454704284,0.8746727705001831,0.3368582725524902,0.8408246636390686,0.3674620687961578,0.8804613947868347,0.3597971498966217,0.8455501794815063,0.27600350975990295,0.8489252626895905,0.22809844464063644,0.8486731648445129,0.0342984948068789,-0.013268673419952415,0.002393925189971946,0.013482899248326893,0.013482899248326893,1536.453793761024,0.27860560983419413,0.8485115766525269,0.006970443453149769,0.008345422120778384,0.006970443453149769,0.011306108914044261,2.7500533453602016,2.7500533453602016,0.052367700427718135,0.019042430764505413,3,0,0,1,0,0,0,169.7727560588265,0.03338299840688708,0.00820381641387935,6,0.9824642651007043,0.2577470445390415,3
714,0.1432321816682815,0.8299083113670349,0.1815245151519775,0.8002582788467407,0.2211990505456924,0.860581636428833,0.2281098961830139,0.8387521505355835,0.2853279411792755,0.8728371262550354,0.2815676927566528,0.8476144671440125,0.3395708501338959,0.8739703893661499,0.3331325352191925,0.8429368734359741,0.3670447170734405,0.8788713216781616,0.3594303131103515,0.8454580307006836,0.2740139693021774,0.8491188585758209,0.22465447336435312,0.8496668934822083,0.0316943371902516,-0.001989540457725536,0.00019359588623046875,0.0019989373677261864,0.0019989373677261864,229.54578149106788,0.27274148344993593,0.8497316539287567,0.007288884869945468,0.00805777262963339,0.007288884869945468,-0.011483961880600708,2.7520522827279277,2.7520522827279277,0.05289697967949465,0.01922092106006844,3,0,0,1,0,0,0,174.44222641182535,0.034957018494605974,0.00812990069389341,6,0.9829365575116006,0.26130097251451895,4
715,0.1311491131782531,0.8286415934562683,0.1698402762413025,0.8002264499664307,0.2118725031614303,0.859446108341217,0.2199929356575012,0.8381461501121521,0.2686249613761902,0.8751298785209656,0.27083420753479,0.8501436114311218,0.3231957256793976,0.869079053401947,0.3254777789115906,0.8547118902206421,0.352318674325943,0.8769142031669617,0.3500742614269256,0.8666474223136902,0.26233804374933245,0.8519086360931396,0.21593271940946573,0.8487961292266846,0.014547272762714203,-0.011675925552844968,0.002789777517318681,0.01200458646150357,0.01200458646150357,1357.2057880372877,0.26557888999581336,0.8509380340576171,0.009590964995684015,0.007233305623507478,0.009590964995684015,0.010005649093777384,2.764056869189431,2.764056869189431,0.058859491133597654,0.021294602071938697,3,0,0,1,0,0,0,166.56202260633853,0.029062299430370253,0.005834847688674927,6,0.9859217901412757,0.2698008882921754,5
716,0.130963996052742,0.8278717994689941,0.1717117577791214,0.8002337217330933,0.2109737247228622,0.8584327101707458,0.219314843416214,0.8374515771865845,0.2684666514396667,0.8743612766265869,0.270283430814743,0.8506109714508057,0.3236494958400726,0.8691914677619934,0.3247110545635223,0.8575292825698853,0.352453351020813,0.8776905536651611,0.3482688069343567,0.86836838722229,0.2620797112584114,0.852174174785614,0.2151442840695381,0.8479421436786652,0.011710400094717468,-0.0002583324909210538,0.00026553869247436523,0.0003704679109807918,0.0003704679109807918,34.377438313450504,0.2605115512013435,0.8515397644042968,0.006006736264564016,0.006212199262835415,0.006006736264564016,-0.011634118550522779,2.764427337100412,2.764427337100412,0.05920154641456694,0.021415482917580685,1,0,1,0,0,0,1,134.2119076033707,0.027192471921443973,0.005642837285995461,6,0.9865758019267483,0.2704611610866219,0
717,0.1226387247443199,0.8273016810417175,0.1604238152503967,0.7994645237922668,0.2017815262079239,0.8580844402313232,0.2119832634925842,0.8370186686515808,0.2607215046882629,0.8734740614891052,0.2628721594810486,0.8513781428337097,0.3150668144226074,0.869777262210846,0.3170999884605407,0.8628009557723999,0.3423925340175628,0.8763779401779175,0.3396118283271789,0.8699547052383423,0.2534592159092426,0.8525632381439209,0.20688239485025406,0.847551554441452,0.0072665430702384005,-0.00862049534916881,0.00038906335830690697,0.008629270557921924,0.008629270557921924,993.4341452031832,0.25474245429039,0.8519699835777284,0.007297232309291875,0.005878945033089691,0.007297232309291875,0.008258802646941132,2.773056607658334,2.773056607658334,0.06324087645119157,0.022805476194225398,3,0,0,1,0,0,1,177.4158594810659,0.02254429385066037,0.003637975454330422,6,0.9890094591342226,0.2785926083421267,1
718,0.1215241029858589,0.8271455764770508,0.1592860668897628,0.7990183234214783,0.1995565444231033,0.8576577305793762,0.209358274936676,0.8364821672439575,0.257930725812912,0.872806191444397,0.2590696811676025,0.8509708046913147,0.3127106726169586,0.8695470094680786,0.3128743767738342,0.8617252707481384,0.3394635021686554,0.8751381635665894,0.3348942101001739,0.8688479065895081,0.2506668157875538,0.8519339144229889,0.20445740967988965,0.8470699489116669,0.007823451645788442,-0.0027924001216887984,-0.0006293237209319402,0.0028624372107236237,0.0028624372107236237,324.26986639249935,0.25108813762664794,0.8516702330112457,0.005173139901771221,0.004926816114782931,0.005173139901771221,-0.0057668333471983,2.7759190448690574,2.7759190448690574,0.06409558040422247,0.02308985938285744,3,0,0,1,0,0,0,-167.29943030620717,0.02334715351462363,0.0034443795680999534,6,0.9895827697487609,0.2809326105128477,2
719,0.1165299862623214,0.821961522102356,0.1538077890872955,0.7976007461547852,0.1938821375370025,0.8571555018424988,0.2041688859462738,0.8359799981117249,0.2528795003890991,0.867868959903717,0.254136711359024,0.8515101671218872,0.3101785778999328,0.8704255223274231,0.3083775341510772,0.8637775778770447,0.3320295214653015,0.8757787346839905,0.32569420337677,0.8706408143043518,0.24516848474740982,0.8512699544429779,0.19902551174163816,0.8465677499771118,0.006887592032097213,-0.005498331040143967,-0.0006639599800110085,0.005538274738767196,0.005538274738767196,634.8884527727176,0.24751186177134513,0.8513157057762146,0.005881007375979422,0.0046001752149342065,0.005881007375979422,0.0026758375280435723,2.7814573196078247,2.7814573196078247,0.06657592492231064,0.023935627001351076,3,0,0,1,0,0,0,-173.114493573109,0.01716955900192263,0.0012932837009429488,6,0.9921501958210365,0.28625467201140814,3
720,0.1166163831949234,0.8199400305747986,0.1554535180330276,0.7971410155296326,0.1919272691011428,0.8568156957626343,0.2038268148899078,0.8356912136077881,0.2517649233341217,0.866014838218689,0.2516836524009704,0.8511468768119812,0.3093626797199249,0.8707616329193115,0.3051934242248535,0.8635140061378479,0.3296526074409485,0.8756755590438843,0.3251833319664001,0.8673979640007019,0.2440664604306221,0.850409883260727,0.1978770419955253,0.8462534546852112,0.008361266970176943,-0.0011020243167877142,-0.0008600711822509544,0.0013979198951763949,0.0013979198951763949,138.6525189015922,0.24549367308616638,0.850886973142624,0.003759674062713987,0.003344623500724524,0.003759674062713987,-0.004140354843590801,2.782855239503001,2.782855239503001,0.06653382964853162,0.02390847669834745,3,0,0,1,0,0,0,-142.0298617578041,0.01801325082778929,0.002153354883193903,6,0.9919559901592471,0.2873544562439418,4
721,0.1166964396834373,0.8190554976463318,0.1571927368640899,0.797000527381897,0.1907757222652435,0.8565974831581116,0.2034500390291214,0.8354383707046509,0.2502477169036865,0.8652821779251099,0.2564204037189483,0.8518561720848083,0.3068790137767792,0.8710365295410156,0.3048272132873535,0.8632914423942566,0.3278322517871856,0.8758046627044678,0.327661782503128,0.8686525225639343,0.2441983319818973,0.8504015386104584,0.19711288064718246,0.8460179269313812,0.008012256870526516,0.00013187155127519778,-8.344650268554688e-06,0.0001321353064999344,0.0001321353064999344,15.201729860413373,0.2427961304783821,0.8503384721279146,0.003712007541817816,0.0034061335869726324,0.003712007541817816,-0.0012657845886764605,2.782987374809501,2.782987374809501,0.06644814879176571,0.02387655416378386,4,0,0,0,1,0,1,-3.620770476358034,0.00939275547862048,0.002161699533462458,6,0.9947875884607036,0.2880833506372975,0
722,0.1159034073352813,0.8182880878448486,0.1571853160858154,0.7966944575309753,0.1900436580181121,0.8565019965171814,0.2027176171541214,0.8353168964385986,0.2500229477882385,0.8658906817436218,0.2513241171836853,0.8514535427093506,0.305976927280426,0.8711299300193787,0.3045760095119476,0.8633647561073303,0.3279805183410644,0.875789999961853,0.3279522061347961,0.8697654008865356,0.2433682724833488,0.8504195749759674,0.19638063758611674,0.84590944647789,0.007890532078281842,-0.0008300594985485021,1.8036365509011e-05,0.0008302554315458379,0.0008302554315458379,95.63318423324795,0.24101760149002072,0.8498311412334442,0.0021522045165425986,0.0021428413564958024,0.0021522045165425986,0.0006981201250459035,2.783817630241047,2.783817630241047,0.06696254888147718,0.02405421538898688,3,0,0,1,0,0,1,178.7552157064695,0.007298543304204985,0.0015323758125305176,6,0.9963574537585731,0.28879657334186565,0
723,0.1101191714406013,0.8147532939910889,0.1517923921346664,0.7927982807159424,0.1830349564552307,0.8542060852050781,0.1957961767911911,0.8319380879402161,0.2405145168304443,0.8653653264045715,0.2465729862451553,0.8509359359741211,0.2949770092964172,0.8711761236190796,0.2998233735561371,0.8626143336296082,0.323090136051178,0.8759960532188416,0.3260703086853027,0.8721305727958679,0.23717910274863244,0.8491914093494415,0.1894155666232109,0.8430720865726471,0.009838266837289165,-0.0061891697347163654,-0.0012281656265259455,0.00630985045871207,0.00630985045871207,717.4442157814315,0.23845036640763279,0.8492311584949495,0.002841687166140288,0.002862330082140623,0.002841687166140288,0.005479595027166231,2.790127480699759,2.790127480699759,0.06996788541208962,0.025076949313635587,3,0,0,1,0,0,0,-168.77615462920423,0.007989381998777384,0.0020785450935364436,6,0.9960691196989211,0.2953817003295296,1
724,0.110282689332962,0.8137562274932861,0.1509398519992828,0.7913359999656677,0.1814582794904709,0.8529145121574402,0.193985179066658,0.8306382894515991,0.23886439204216,0.8648426532745361,0.2504048347473144,0.8512888550758362,0.292967677116394,0.8712023496627808,0.2979951798915863,0.8626946210861206,0.3200537264347076,0.8760839700698853,0.325806587934494,0.8725755214691162,0.236275839805603,0.8487332999706269,0.18772172927856445,0.8417764008045197,0.009882167256664213,-0.0009032629430294481,-0.00045810937881463065,0.0010127922527390042,0.0010127922527390042,108.21107727836117,0.23594503894448277,0.8484998512268067,0.0019365906689346496,0.0024874187282028963,0.0019365906689346496,-0.005297058205973065,2.7911402729524983,2.7911402729524983,0.07023804945114706,0.025164643329390425,3,0,0,1,0,0,0,-153.10716738720922,0.007922492176294316,0.0016862750053405762,6,0.9952710114410237,0.2969250742966335,0
725,0.107302539050579,0.8100005388259888,0.1430437266826629,0.7891457676887512,0.1819531917572021,0.8496121168136597,0.1932547688484192,0.8281092047691345,0.2395152598619461,0.8648185729980469,0.2399864643812179,0.8512346744537354,0.2946944236755371,0.873091995716095,0.2874582409858703,0.859018087387085,0.3189177513122558,0.8768950700759888,0.306176483631134,0.8721736669540405,0.23123028501868242,0.8474099695682525,0.18760398030281064,0.8388606607913971,0.015825208863443505,-0.005045554786920564,-0.001323330402374312,0.005216208053909006,0.005216208053909006,587.558951411487,0.23301387533545492,0.8474881327152252,0.002700248300681172,0.0028416046001493315,0.002700248300681172,0.004203415801170001,2.7963564810064074,2.7963564810064074,0.07283779814482075,0.026047393685159362,3,0,0,1,0,0,0,-165.30367736726933,0.01296804696321488,0.003009605407714888,6,0.9934058036369459,0.2967475152649369,1
726,0.1077185198664665,0.8084965348243713,0.1413010060787201,0.7878139019012451,0.1831712275743484,0.8484917283058167,0.1935685724020004,0.8273895382881165,0.2398992478847503,0.8650036454200745,0.2392424494028091,0.8508775234222412,0.2950153946876526,0.8738853335380554,0.2866696119308471,0.8565313816070557,0.3202735185623169,0.8779022097587585,0.3098573982715606,0.8710582256317139,0.23167169466614723,0.8467450022697449,0.18836989998817438,0.8379406332969666,0.019256472611754255,0.0004414096474648077,-0.0006649672985076238,0.0007981378232858866,0.0007981378232858866,66.65430455437462,0.23092549338936802,0.8463971710205078,0.0028334488040383625,0.002703376354728506,0.0028334488040383625,-0.004418070230623119,2.797154618829693,2.797154618829693,0.07205973966087642,0.025761800644050786,2,1,0,0,0,0,1,-56.423532603819744,0.012137987464666378,0.003674572706222512,6,0.9936538524472092,0.29589784731333485,0
727,0.1034209579229354,0.8060839176177979,0.1342109441757202,0.7843852639198303,0.180901437997818,0.8453993797302246,0.1911615431308746,0.8241360187530518,0.2370841205120086,0.8650287389755249,0.2367663532495498,0.8502137660980225,0.2912688255310058,0.8743820190429688,0.2865886986255646,0.8548719882965088,0.31780806183815,0.878369927406311,0.307913601398468,0.8707388043403625,0.22871245443820953,0.8453609824180603,0.1860314905643463,0.8347676992416382,0.02006352131553302,-0.0029592402279376984,-0.0013840198516845703,0.003266896643069955,0.003266896643069955,352.51588865025093,0.2286014193296432,0.8450784409046174,0.003320777046343186,0.0024607226643835987,0.003320777046343186,0.0024687588197840685,2.800421515472763,2.800421515472763,0.07331805714731453,0.026181079077639165,3,0,0,1,0,0,1,-154.9347749501448,0.008466648310422903,0.0038304269313811368,6,0.9948949952475338,0.2979489689633651,1
728,0.1008392944931984,0.806172788143158,0.1334402710199356,0.7828788757324219,0.1781300455331802,0.8433837890625,0.1880596429109573,0.8221063613891602,0.2349915355443954,0.8642787337303162,0.2336177229881286,0.8477743268013,0.2911918759346008,0.8746660947799683,0.2852242290973663,0.8528637290000916,0.3168399333953857,0.8783857822418213,0.3050373792648315,0.8648555278778076,0.226737193018198,0.8437366008758544,0.18309484422206876,0.8327450752258301,0.022604335034977115,-0.0019752614200115315,-0.0016243815422058994,0.0025573957597613216,0.0025573957597613216,250.72474417171782,0.2270864002406597,0.8438919353485108,0.002570286106553036,0.0018064213236868116,0.002570286106553036,-0.0007095008833086333,2.8029789112325245,2.8029789112325245,0.07378197279829052,0.02632269993278228,3,0,0,1,0,0,0,-140.5673919603174,0.009538646787404986,0.0049966990947724055,6,0.9945138813974657,0.30071819002500033,2
729,0.0997507199645042,0.80417799949646,0.1314002722501754,0.7812367677688599,0.1794315576553344,0.83845055103302,0.188682809472084,0.8188002109527588,0.2268989533185959,0.8620535731315613,0.2297749370336532,0.8454537391662598,0.2866607308387756,0.8745917677879333,0.2865370512008667,0.8529112339019775,0.3098197281360626,0.8784623742103577,0.3075979351997375,0.8652582764625549,0.22465546950697896,0.8421396493911744,0.1840571835637092,0.8286253809928894,0.02168088665698226,-0.002081723511219047,-0.001596951484680087,0.0026237047893358906,0.0026237047893358906,261.1975965871078,0.2249465176463127,0.8423091769218445,0.0028924686138724134,0.0015898656079658489,0.0028924686138724134,6.6309029574569e-05,2.8056026160218606,2.8056026160218606,0.07443242290406761,0.026529923546196058,3,0,0,1,0,0,0,-142.50712313923876,0.007016225159168277,0.0052703201770781805,6,0.994887629220724,0.2994784709060137,3
730,0.0997241735458374,0.80267733335495,0.1302264779806137,0.780403733253479,0.1810772120952606,0.8374599814414978,0.1900535970926284,0.8167063593864441,0.2254347950220108,0.8618555665016174,0.2293176054954528,0.8444837927818298,0.2856375277042389,0.8741000890731812,0.2849555313587188,0.8530263900756836,0.3082936108112335,0.878456711769104,0.3018313646316528,0.8656044602394104,0.22365518957376476,0.8414774417877198,0.1855654045939445,0.827083170413971,0.021084731642883964,-0.0010002799332141932,-0.0006622076034545898,0.0011996161281276865,0.0011996161281276865,122.96681462616183,0.22328732609748841,0.8408809900283813,0.0020891502287161494,0.0010428414332043154,0.0020891502287161494,-0.001424088661208204,2.8068022321499884,2.8068022321499884,0.07483790979958996,0.026663050549972204,3,0,0,1,0,0,0,-146.49455320191862,0.00801650509238247,0.0052675604820251465,6,0.9946169619053377,0.2978823007588598,0
731,0.0984925776720047,0.7983285784721375,0.128965675830841,0.7785736322402954,0.1799398213624954,0.8276023268699646,0.1891675293445587,0.8091013431549072,0.2224252074956894,0.8618264198303223,0.2290132790803909,0.843147337436676,0.27921262383461,0.8722035884857178,0.2855027019977569,0.8527743220329285,0.2980416119098663,0.8781744241714478,0.2989617884159088,0.8665801286697388,0.22097228169441224,0.8388312101364136,0.18455367535352704,0.8183518350124359,0.02042208310119175,-0.0026829078793525196,-0.0026462316513061745,0.0037683599405399742,0.0037683599405399742,353.46450730709637,0.22202991321682924,0.8397636473178863,0.002683194652166967,0.000966780916156056,0.002683194652166967,0.0025687438124122877,2.8105705920905284,2.8105705920905284,0.07552487859347026,0.026871724483993182,3,0,0,1,0,0,0,-135.3943150459952,0.007740172743797291,0.006529772281646751,6,0.9946157905062563,0.2985299438392738,1
732,0.0978548824787139,0.7980515956878662,0.1292975693941116,0.7774569392204285,0.1788288801908493,0.8271725177764893,0.1886633485555648,0.8071027398109436,0.2212438583374023,0.8620538711547852,0.2277438938617706,0.8432614803314209,0.2769868075847626,0.8706544041633606,0.2861807644367218,0.8518945574760437,0.2971872687339782,0.8780882954597473,0.3001776933670044,0.8664640784263611,0.22041649669408797,0.8382200479507447,0.18374611437320704,0.8171376287937164,0.020891641637921197,-0.0005557850003242715,-0.0006111621856689231,0.0008260848526495723,0.0008260848526495723,75.28734284878182,0.22123747736215588,0.8389894688129426,0.0021950322940828904,0.0011890434930441447,0.0021950322940828904,-0.002942275087890402,2.811396676943178,2.811396676943178,0.07565568064291732,0.026910354295921514,2,1,0,0,0,0,1,-132.28308142167862,0.006320696324110031,0.0055165529251097745,6,0.995089989954061,0.29930707940224893,0
733,0.0980173498392105,0.79804527759552,0.1301342993974685,0.7776660323143005,0.1777793616056442,0.8268424272537231,0.1882632821798324,0.806092381477356,0.2211757451295852,0.8621848225593567,0.228836327791214,0.843310534954071,0.2750299870967865,0.8704603314399719,0.2861481308937073,0.8513814210891724,0.297618567943573,0.878325879573822,0.3014982342720032,0.8671897649765015,0.22045012861490249,0.8381498873233795,0.1830213218927383,0.8164674043655396,0.022082072857022607,3.363192081451416e-05,-7.016062736520112e-05,7.780501095657245e-05,7.780501095657245e-05,5.973538705625754,0.2195252738893032,0.8375011932849883,0.0016991141443219407,0.0014812973827228908,0.0016991141443219407,-0.0007482798416929998,2.811474481954135,2.811474481954135,0.07558936997295916,0.026886023849101503,0,0,0,0,0,1,1,-64.38898864849362,0.004238972812890984,0.003989762067794889,6,0.9961306365947759,0.3000171945151292,0
734,0.0982077717781066,0.7980923056602478,0.1291446685791015,0.7776623368263245,0.1788004487752914,0.827909529209137,0.1889698803424835,0.8060025572776794,0.2223527878522873,0.8624162673950195,0.2289957106113433,0.8433888554573059,0.2754024565219879,0.8703982830047607,0.2840481400489807,0.8514213562011719,0.29965341091156,0.8783199787139893,0.301357626914978,0.8670760989189148,0.22069329023361206,0.8382687568664551,0.18388516455888743,0.8169560432434082,0.020853575102549784,0.0002431616187095753,0.00011886954307560593,0.00027066130326381017,0.00027066130326381017,29.05293366590997,0.21814076274633404,0.8363974952697755,0.0012285054471075246,0.0014878856368230346,0.0012285054471075246,0.00019285629230723773,2.8117451432573985,2.8117451432573985,0.07544985713080544,0.02683381789126059,4,0,0,0,1,0,1,26.051694233503476,0.003238692879676791,0.0033275544643402988,6,0.9972209305076205,0.2991639800959163,0
735,0.0978409424424171,0.7946925759315491,0.1276697069406509,0.7741088271141052,0.1744327843189239,0.8171501755714417,0.1872333735227584,0.7994206547737122,0.2062028646469116,0.8624595403671265,0.2297144383192062,0.8360353112220764,0.2550489902496338,0.8642754554748535,0.2854991853237152,0.8481828570365906,0.2852413356304168,0.8780097961425781,0.3020581007003784,0.866025447845459,0.21509417220950128,0.8340360641479492,0.18083307892084116,0.8082854151725769,0.03444105260506414,-0.005599118024110783,-0.004232692718505904,0.007018960770457058,0.007018960770457058,700.9352132018205,0.21519396394491194,0.8344075918197632,0.002392374375573399,0.0029837392026939814,0.002392374375573399,0.006748299467193248,2.8187641040278555,2.8187641040278555,0.0781186638872156,0.02771379973783135,3,0,0,1,0,0,1,-142.9122855486246,0.005878109484910965,0.004795145988464422,6,0.99557662893886,0.3021491995163302,1
736,0.0972916260361671,0.7940919399261475,0.1290771961212158,0.7726679444313049,0.1732321381568908,0.8161532878875732,0.1862421631813049,0.7980867028236389,0.2048003673553466,0.862304151058197,0.2285590022802353,0.8338383436203003,0.2550952434539795,0.864190936088562,0.2826883792877197,0.8485071659088135,0.2838711738586426,0.8775831460952759,0.2996399700641632,0.8657035827636719,0.21404972597956656,0.8333127200603485,0.17973715066909784,0.8071199953556061,0.031738963313101595,-0.0010444462299347146,-0.0007233440876006636,0.0012704702264483318,0.0012704702264483318,129.1321541213882,0.21214862883090974,0.8322264182567597,0.0018927964327550705,0.0029038009814227224,0.0018927964327550705,-0.005748490544008726,2.820034574254304,2.820034574254304,0.07870618533959771,0.027909652618500192,3,0,0,1,0,0,0,-145.29498603010174,0.0066435642540454976,0.004956036806106567,6,0.9942534285101491,0.30325514737959236,0
737,0.0958319753408432,0.7892407774925232,0.1266132891178131,0.7705355882644653,0.1682518869638443,0.8046935200691223,0.1847780048847198,0.7913649678230286,0.1820631623268127,0.8581780195236206,0.2296652197837829,0.8259235620498657,0.2325764745473861,0.8564352989196777,0.2842592298984527,0.8485590815544128,0.2521844506263733,0.8751538395881653,0.3006013333797455,0.8626206517219543,0.20568250268697738,0.8282705307006836,0.17651494592428205,0.7980292439460754,0.052279460600345766,-0.008367223292589182,-0.005042189359664939,0.009769037781008183,0.009769037781008183,1017.8090390437801,0.20760096326470373,0.8289589881896973,0.0036813870184267926,0.00443368535543175,0.0036813870184267926,0.008498567554559851,2.829803612035312,2.829803612035312,0.08423520855418211,0.029767157054971974,3,0,0,1,0,0,0,-148.92632767453142,0.01501078754663468,0.009998226165771507,6,0.9898665322436488,0.30670672325780635,1
738,0.0966953188180923,0.7900614142417908,0.127753272652626,0.7691108584403992,0.168305441737175,0.806990385055542,0.1847728490829467,0.7898231744766235,0.1788818389177322,0.8570797443389893,0.2297663390636444,0.8245059251785278,0.2302591800689697,0.8543025255203247,0.2856478095054626,0.8475456237792969,0.2487814426422119,0.8732914328575134,0.3013710379600525,0.8597291111946106,0.20522345304489137,0.8272440195083618,0.17653914541006083,0.7984067797660828,0.05579924723498546,-0.0004590496420860124,-0.0010265111923217773,0.0011244784577132516,0.0011244784577132516,84.98044830157586,0.20418835103511812,0.8262849092483521,0.0038907217077781284,0.004241554442841028,0.0038907217077781284,-0.008644559323294932,2.830928090493025,2.830928090493025,0.08429025913010527,0.029774779307596453,2,1,0,0,0,0,1,-114.09390674054634,0.015469837188720692,0.011024737358093284,6,0.9889946042222951,0.30666764947368974,0
739,0.0972458943724632,0.7874199151992798,0.1281048506498336,0.765224277973175,0.1666652411222458,0.8012063503265381,0.1845723092555999,0.783481240272522,0.1566247045993805,0.8458192348480225,0.2302827388048172,0.8171883225440979,0.212697371840477,0.8462694883346558,0.2856585085391998,0.843172013759613,0.2206054478883743,0.8709402084350586,0.2970925569534302,0.8585950136184692,0.19795496240258215,0.8219316065311432,0.17561877518892283,0.79234379529953,0.07302685682071185,-0.007268490642309222,-0.005312412977218628,0.009002926627372768,0.009002926627372768,905.3621131152885,0.199692655056715,0.8230942010879516,0.005637174772599919,0.004175597161957985,0.005637174772599919,0.007878448169659517,2.839931017120398,2.839931017120398,0.0895041256311076,0.031516302717050505,3,0,0,1,0,0,1,-143.83758230588265,0.01713920980691913,0.012104457616806008,6,0.988131598125123,0.307881695144684,1
740,0.0975729376077652,0.7864301800727844,0.1282035708427429,0.7647098898887634,0.1663569658994674,0.7992911338806152,0.1842341274023056,0.7820776104927063,0.159452274441719,0.8431476950645447,0.2306051105260849,0.8158427476882935,0.2113558053970337,0.8443422317504883,0.2855920791625976,0.8429723978042603,0.2217966318130493,0.8707725405693054,0.2951416075229645,0.85707026720047,0.198031111061573,0.8206656694412231,0.1752955466508865,0.7906843721866608,0.07424891101986608,7.614865899085999e-05,-0.0012659370899200661,0.0012682252693829248,0.0012682252693829248,82.5031827876857,0.19686742305755614,0.8208430790901184,0.004487027672385093,0.0044806986646317,0.004487027672385093,-0.007734701357989843,2.8411992423897807,2.8411992423897807,0.08908869212832848,0.03135601713500193,2,1,0,0,0,0,1,-86.55769149458817,0.016094763576984417,0.01264705061912541,6,0.9883609340607044,0.3083055906518237,0
741,0.0980934053659439,0.7805163860321045,0.1287826001644134,0.7608445882797241,0.1634969413280487,0.7933157086372375,0.1845664829015731,0.779608428478241,0.1403032094240188,0.8329414129257202,0.2308952510356903,0.8135460615158081,0.1924592554569244,0.844935953617096,0.2846527099609375,0.8428672552108765,0.1990256011486053,0.8672714829444885,0.2934370040893554,0.8577445149421692,0.1915712460875511,0.8173591792583466,0.1740317121148109,0.7864620685577393,0.09221666100265953,-0.0064598649740219005,-0.0033064901828765425,0.0072569093154078975,0.0072569093154078975,774.4327934707667,0.19307585328817364,0.8181018054485321,0.005684315490177006,0.004197176253539644,0.005684315490177006,0.005988684046024973,2.8484561517051885,2.8484561517051885,0.09457428063948865,0.033201943650378145,3,0,0,1,0,0,1,-152.8943050205775,0.014111256599426275,0.010911351442337014,6,0.9896435268113775,0.30986329116186995,1
742,0.0993592664599418,0.7804511785507202,0.1300204545259475,0.7595767378807068,0.1635084450244903,0.7934455871582031,0.184915691614151,0.7783364057540894,0.1404194235801696,0.8316799402236938,0.2314681112766266,0.8129463791847229,0.191762313246727,0.8457766771316528,0.284669280052185,0.8426985740661621,0.1972010731697082,0.8664501905441284,0.2922393679618835,0.8587875366210938,0.19155634269118305,0.8170149207115174,0.17421206831932065,0.7858909964561462,0.09295794317578386,-1.490339636806004e-05,-0.0003442585468291792,0.00034458098944695377,0.00034458098944695377,22.3746692623355,0.19081210047006605,0.8164539241790771,0.0037994241318647605,0.004016493657251956,0.0037994241318647605,-0.006912328325960944,2.8488007326946354,2.8488007326946354,0.09451594607081472,0.03317745077291299,2,1,0,0,0,0,1,-92.47886037001496,0.013667110353708323,0.010229098796844416,6,0.9902723474839124,0.30972798224587134,0
